corridor_volume_musd,fx_spread_bps,transfer_fee_percent,settlement_time_days,tax_rate_percent,withholding_tax_amount_musd,compliance_regulatory_score,sovereign_geopolitical_score,volatility_index,market_infrastructure_score,currency_convertibility,capital_controls,payment_system_efficiency,network_depth,corridor_stability_score,fx_cost_pct,fee_cost_pct,tax_cost_pct,risk_composite,settlement_friction,infra_risk,treaty_friction,stability_risk,total_cost_pct,friction_score,pred
-9.7429045e-05,0.025586065,0.22360115,0.008733108,-0.21718659,0.00041860226,0.0016405309,-0.0015703759,0.0007683143,-0.00027327923,-6.888719e-05,0.00078456535,0.00038455412,-0.0005962279,-0.00017452428,0.0040015895,0.038123764,0.008943247,-0.0001210007,0.0020937016,-4.797971e-05,-1.8012548e-05,0.00026040326,-0.48890743,3.7866907847060127,3.783216
-0.00010861453,-0.060355917,-0.0085569555,0.0064045526,0.09539272,6.832923e-05,0.0010158235,4.836278e-05,0.0032925643,-0.00070299866,0.00051344145,0.00091741927,-0.0003984568,-0.00035389574,-0.00026131747,-0.008047324,0.0024878948,0.0018911292,0.007956918,0.0019546712,-0.00073685823,-4.736113e-05,0.00035446836,0.42209792,4.592826883961321,4.6417675
-0.0013995011,0.049078755,-0.1993439,-0.0085294945,0.08179545,-0.0001786524,0.0015335185,0.0021387108,0.0013239253,0.0008018924,0.001267855,-1.638755e-05,0.0014908557,0.00039618296,0.001498287,0.019777657,-0.028569456,-0.010609454,0.004310402,-0.0019812945,0.00044461025,-2.4259702e-05,-0.0014137973,0.082604244,4.169875158386128,4.1733346
-0.00056480174,-0.088239126,-0.26782823,-0.0069219247,0.10750538,0.00062136253,-0.0009893377,0.0008415499,-0.0016762598,0.00087223446,-0.0012663846,-0.00086915033,0.00036384483,-0.0018238982,0.00075694104,-0.02617838,-0.04374404,-0.0142760165,-0.0007231531,-0.0013807535,0.0005875661,-0.00023135121,-0.00016762744,0.088984564,3.983434781593864,3.9205937
0.0008916663,-0.057544686,-0.19539486,0.02327574,0.096565634,0.0005522133,-0.0006165422,0.0011308942,0.0025355355,2.3592744e-05,9.03399e-06,-0.00062688807,3.386964e-05,-0.0005862958,-5.0850795e-05,-0.017716425,-0.02973469,-0.011689403,0.000195307,0.006816499,0.00011467255,0.00017813171,0.00021799737,0.058608856,4.108776177614761,4.0541286
-0.0014523116,0.17268655,-0.21413693,-0.023724698,0.118165076,-0.00033026226,-0.0019320503,0.0012163075,-0.00095703197,0.00022084925,-0.0010155959,0.0005750341,0.00084523746,7.3741925e-05,0.0022608095,0.04367588,-0.033047915,-0.00587793,0.0015918897,-0.006563796,0.00025121303,-7.285708e-05,0.0005746321,0.32304817,4.573010078359452,4.553013
0.0002724615,-0.10172619,-0.18916568,-0.011946427,0.09153063,0.00033913483,-0.00018043056,-0.002006226,-6.1683546e-05,0.00033708604,0.0009827133,-0.00019314732,5.3936015e-05,0.0011245934,-0.00039388388,-0.030795984,-0.028495692,-0.011102565,-0.0010824256,-0.0022830062,2.8259923e-05,-9.887852e-05,0.00024435695,0.058886357,3.971390091697232,3.9512074
0.0006491428,-0.011067133,-0.102263846,-0.021127999,0.13801014,-0.00081787666,-1.5383383e-05,0.00012238634,-0.0034892538,-0.0024355615,-0.00040507867,0.00031719485,0.00037702592,-0.00092159124,-0.001446699,0.0028643198,-0.02086491,-0.00092669815,-0.0022557655,-0.006953952,-0.0015266455,6.272524e-05,-0.00055908685,0.40543896,4.464967612537512,4.547704
0.0002307844,0.114674285,0.28885338,-0.0024166538,-0.19296566,0.00023962856,-0.0017653165,0.002455564,0.00083351106,-0.00017829212,-0.00022665941,0.0006071808,0.0004288136,-0.00094049895,-9.980087e-06,0.028793618,0.058894776,0.0026130085,0.0010312081,-0.0010907904,-0.0005788496,0.0002608312,9.539362e-05,-0.103904165,4.433615105590753,4.372872
0.00077177427,0.13971686,-0.13360527,-0.013694105,0.2609431,0.0011452491,-0.002181405,-0.00047220988,0.00013222144,0.0017492435,0.00026971052,0.0003895033,0.003571332,0.0020722232,0.001017251,0.035150353,-0.026215417,-0.013465135,-0.00234432,-0.0039274874,0.0006591298,4.2897413e-05,0.00039111046,1.2221537,5.652351812826498,5.6512065
-0.001203431,0.06244159,-0.14384075,0.016525716,0.22871219,-0.00012266466,0.0015199676,-0.00079511234,-0.00224684,-0.0008851417,0.00035855942,-0.00088941026,-0.0012751255,0.0010576661,0.000844166,0.013152018,-0.020525787,-0.0032538136,-0.0003236053,0.004760904,-0.0003136722,-0.00036014116,-8.6401276e-05,0.9813889,5.290875753028788,5.311584
0.001916492,0.080981314,-0.22188564,0.012723828,-0.22189282,-0.00097416155,0.001020298,0.0015309926,-0.0008954757,0.0014371249,0.00036872804,0.0027368604,-0.0003676289,-0.00041100892,0.0023686162,0.026024032,-0.033649806,0.001505086,0.0035585556,0.0039229966,0.00031578407,-0.00012021201,-0.00094846444,-1.4344193,2.4018861853951314,2.4017878
-0.0035692235,-0.054325894,0.008147762,0.013678043,0.3001799,0.0004415616,-0.0060277507,8.928173e-05,0.001301303,-0.005965172,0.00018099627,-0.0017651503,-0.0032554697,0.00079554075,-0.0011902492,-0.008439823,-0.007441727,-0.003207386,0.007015482,0.0025404233,-0.0014501198,0.00014877072,-0.00036028467,1.6980869,6.268483141047016,6.112542
5.7873593e-05,-0.114851005,0.04863743,-0.0128732,-0.035571106,0.000910097,-0.00058648933,-0.0017739382,0.0037676597,-0.0043301084,-0.00027814755,-0.0005822545,-1.6247799e-05,-0.000663475,-0.0012012891,-0.031627767,0.007402712,-0.00012496715,0.00095337216,-0.0028142293,-0.0009765737,-6.8938e-05,0.00034755128,-0.2505804,3.7525093031010335,3.7800941
0.00084127364,0.13502641,0.2900504,0.0008740089,0.074755915,0.00024265845,-0.00010885032,0.0010854425,-0.0022621297,0.00036071532,0.00046951848,0.001253643,0.0020579007,0.00043607294,-0.00019347134,0.032077026,0.054457474,-0.000164328,0.0006967216,0.00035672146,-0.00012121631,7.959519e-05,0.00043640952,1.0544691,5.880954105257308,5.8241153
-0.000580619,0.08555309,-0.24063581,0.008421088,-0.071370505,0.00046514109,-0.0033401481,-0.000101393314,-0.002604355,-0.0016215927,-0.00034483997,0.00061479496,0.0019778165,0.0023680883,-0.00024511144,0.023675293,-0.041129008,-0.0073620174,-0.0070807855,0.0020019014,-0.00063444464,-3.1969597e-05,0.00026407457,-0.683261,3.2359742969878846,3.2419372
0.00045309038,-0.090665124,-0.0958454,0.024050176,-0.052488387,0.0001095055,0.0011742368,0.0021083541,-0.0025066307,-5.890126e-05,0.00015020181,-0.001011507,-0.001073635,-0.00071988226,-0.00070669665,-0.020246478,-0.011947048,2.299843e-06,0.0034135187,0.010593046,-0.00030766093,-0.0001255375,0.0004584704,-0.24751313,3.7751014554851614,3.6942356
-3.631503e-05,0.12874323,-0.03364668,0.010590359,0.2038062,0.00026306504,-0.002430198,0.0010085965,0.00046995794,-0.00027094554,0.00075073435,0.0003223411,-0.0015266052,-0.0010387287,0.0015407613,0.03410999,-0.0075040287,-0.0023671177,-0.0024139588,0.0020530229,-7.776629e-06,-0.00017265468,0.0005989046,1.0772618,5.696253696787818,5.5870466
-0.00024443908,-0.038092658,-0.07886747,0.014572447,0.08276596,-0.0001610495,0.0023952194,-0.00029380555,0.0016277848,0.0013888236,0.0006055469,0.0004343133,0.0019549415,-0.00055859523,0.00010255098,-0.0086726975,-0.010969851,-0.003411041,0.005909555,0.0048569725,0.0006363459,0.00014807051,-3.4878008e-06,0.098637946,4.280475964210293,4.2517
7.5874355e-05,0.061989117,0.24513179,-0.0027560317,-0.24205457,8.350287e-05,-0.0006360416,8.248241e-05,-0.002719177,-0.002794611,-0.0006413915,-0.00011363408,8.7546934e-05,0.0010972844,-0.00012297851,0.013712643,0.042508766,0.008195344,-0.002021868,-0.0014239184,-0.0014456684,-6.5506516e-05,6.106743e-05,-0.50519854,3.8132088496165393,3.787971
-0.0007034721,0.115616314,0.06825579,-0.023253454,0.07821657,-0.00030851175,-0.0048982124,0.00057036575,0.0038327791,0.00087040686,-0.0012775242,-0.0004244304,0.0003167769,0.0006190345,-0.00035215187,0.029567037,0.017951706,0.0018776549,-5.6070116e-05,-0.0052488483,0.0003767717,-4.3975993e-05,-0.0002606588,0.6731641,5.117347889296433,5.1313486
-0.00030403037,0.023529781,-0.20749709,-0.01737751,0.33801022,-0.00045652257,-0.00053298054,-0.0020963151,-0.0015924566,-0.0008420107,-0.0004210803,-5.3249576e-05,-0.0006655707,0.00053296424,-0.0005673159,0.008344579,-0.032487288,-0.0023555572,-0.009074967,-0.0039864746,-0.00025941557,-0.0002678688,-0.00017761147,1.3716965,5.622525779148606,5.638035
0.00036788933,-0.07939981,0.059332896,0.023239546,-0.22214167,0.00019134281,-0.00045014318,-0.0017966573,0.00023904614,0.0016043474,0.00024692257,0.0018449414,0.00043302312,-0.00057673804,-4.982787e-05,-0.017826857,0.008876365,0.0023258019,-0.0017770999,0.004967317,0.00063337304,-0.00015080224,0.00020929378,-1.59428,2.3703054551517173,2.3630033
-0.0005443161,-0.071373746,-0.19159378,-0.02565884,0.27381358,-0.00019547572,0.0008144137,-0.0009270919,0.0007129398,0.0009799169,0.0017991388,-0.0011730909,-0.00027216814,-0.000257278,0.0005770242,-0.021004535,-0.030076487,-0.01005201,0.0013892528,-0.0061950404,0.00043307248,-2.3015557e-05,0.00012538384,0.8391138,4.885108989663221,4.937349
0.0011278258,-0.0572496,0.14996925,0.025622629,-0.22268716,0.0006131267,0.000953095,0.0013278013,0.0022833,0.001253202,0.00043824772,-0.0012039844,0.0014828392,0.000385223,-0.0008347071,-0.012428676,0.024644086,0.008921905,0.007546641,0.00825962,-0.00012223847,-0.00035495195,-0.00025646327,-0.74135506,3.430328199955541,3.3752782
-0.0002853871,0.09745781,0.1738889,-0.029530058,-0.05485932,0.00023053488,0.0033556733,-0.00051846507,0.0012051847,0.0003821048,-7.050275e-05,0.00070301216,0.004642887,-0.00031222755,0.00082677987,0.022087507,0.02186747,0.007780303,0.0067028427,-0.0056041786,0.00051772624,-0.00026419552,0.00037439962,0.2636283,4.729066333777925,4.6911488
0.0012520303,0.07782247,0.004960413,0.013485921,0.25370738,0.0004172155,-0.00061024784,0.00076422555,0.0015342562,-0.0003805236,0.00033384323,0.0018292534,-0.00084863073,-0.00039319825,-0.00020117029,0.016864307,-0.0081198225,-0.00082533876,0.0018375427,0.0037567252,-0.00030380706,0.0002957674,0.00034752136,1.3266547,5.897082309103033,5.8711205
0.00074059976,0.1009318,-0.007040773,0.001356065,-0.017289892,0.00048581694,0.0027154346,0.00097444176,0.0009821372,-0.0005196224,-0.00067932066,0.0010288662,-0.0013911005,-0.0003135237,-0.00016041758,0.025162222,-0.0048408764,-0.00014367576,0.012033223,-0.0005392635,-0.00046332728,0.0003138368,7.4259195e-05,-0.13726728,4.164454383127709,4.153091
0.00027965978,-0.005726544,-0.019123737,-0.029101709,0.23293675,-0.00047547888,0.0025263818,-0.0017978805,-0.0009207409,-0.0016308376,-0.008017078,0.0018186271,-0.000520362,0.00066196924,-8.9671186e-05,0.0013694691,-0.007855728,-0.0017322472,-0.0026928193,-0.0066291336,-0.00019950239,-0.00029266355,-8.416246e-05,1.1851237,5.511388955763032,5.5147657
0.0006233905,0.072542734,-0.03609572,0.01256591,-0.2391491,0.0005546173,0.0013154722,0.0020881156,0.002677845,0.0012333423,-1.9517853e-05,-0.0010240745,-0.0020662975,-0.0002580272,0.0004240356,0.020050833,-0.0053545423,0.0025070368,0.009536457,0.0034753543,0.0003138673,-0.00016462815,-0.0004685765,-1.4814497,2.553340964210292,2.5407972
0.0017973292,0.108883,0.2727092,-0.027569659,0.15980083,0.0011038416,-2.9988238e-05,0.00018154329,0.0011503319,-0.00052988745,0.00069841766,-0.00069064624,-0.00064740924,0.0020982402,-0.00083394605,0.023945564,0.05399868,-0.00089912594,0.010375074,-0.005198466,6.932382e-05,-0.0009553141,0.0004264157,1.6308616,6.4645869556518845,6.4076815
0.00010491781,-0.008996235,0.24042854,0.018408524,-0.18702501,6.543464e-05,0.004290474,0.0013493976,0.0028343895,0.0007598805,0.0010054709,0.0004270001,-0.0010142134,0.0012201408,0.00060383143,-0.004385452,0.036574244,0.00794289,0.011348406,0.0037419752,0.000951146,0.00023948964,-0.0006220324,-0.3610584,3.946157676447704,3.9461336
-0.0009418169,-0.113451816,0.24593064,-0.0064030797,-0.08106253,-0.0010505703,-0.00026049034,-0.0013415908,-0.0020885016,0.0022846274,-0.00074898376,-0.00028271903,0.00041269237,-0.0015713243,0.00022463208,-0.027517002,0.039865833,-0.00022222416,-0.009654694,-0.0011872718,0.0008427898,-1.027902e-05,0.00019608042,-0.06850708,4.122748204401468,4.1503973
-0.001844592,-0.13508432,0.20571315,-0.023436,-0.057663575,-0.00083641306,0.0016588281,-0.00044206253,-0.001574329,-0.0008451335,0.00087709865,1.4814129e-05,-0.0006376902,-0.000100727986,-0.00011252159,-0.03482253,0.034060378,0.0049973098,0.00051990245,-0.005229772,-0.000264872,-0.00021904013,-0.00032189995,0.013265019,4.1951100894742686,4.174616
-0.00076964224,0.059870802,-0.28563693,-0.010203294,0.2484876,-0.00023666205,0.0020652378,-0.00083927397,5.7835823e-05,-0.00039683207,3.9232043e-05,-0.00033046087,0.00020247477,0.00291943,0.0009125658,0.014369989,-0.05957315,-0.011872258,0.0009825036,-0.0028096163,-0.00069709285,3.9126327e-05,0.00028315804,0.5145313,4.644489625430699,4.648335
-0.0003307513,-0.07503394,0.2477187,0.0075955954,-0.09217801,0.00019286937,0.0035072584,-0.00093301194,0.00015766948,0.0017168443,0.0005043764,-0.0001514905,0.00047047623,0.0003962942,7.149091e-05,-0.015840283,0.044271555,-0.00042637793,0.0011373364,0.0012118531,0.00036974184,-0.0003572341,0.00010354608,-0.047449008,4.273005984216961,4.253668
-0.00023653939,0.14137612,-0.26793563,0.013068468,0.033971526,0.00036197968,-0.0045369794,0.00026891704,-0.00094013877,-0.0010979124,-0.00029096336,0.00131989,-0.0015345142,-0.00020030577,0.000120502664,0.034770887,-0.042196367,-0.0026211545,-0.0035494403,0.005594489,-0.00035978004,-0.0003291587,0.00018966393,-0.18184315,3.9405525975325104,3.9003084
-0.0008664741,0.0024674693,-0.3095999,-0.011010647,0.07393944,5.1901425e-05,0.006075338,-0.0014244191,-0.000915803,0.0005981508,0.00082159165,0.00043564383,0.0012648164,0.008461283,-2.9017297e-05,0.0022757554,-0.048316386,-0.0011377487,0.0015727226,-0.003221996,0.0006198258,-9.760432e-05,0.00014291385,-0.12145824,3.794806558852951,3.7775865
-0.001087833,-0.0032658088,-0.22137673,0.01885287,0.2625268,-0.0003753498,-0.0019923898,-0.003953973,-0.0030339104,0.00044186632,0.00013112137,-0.0034614052,0.0014932692,0.0027980695,0.00032389263,-0.0006627856,-0.04237251,-0.009873045,-0.0128886625,0.0034825902,0.0006776331,1.6366494e-05,0.00019536808,0.8219146,5.047627987662555,4.985446
-0.0008896277,0.067312144,0.019410754,-0.0018163007,-0.18338898,0.0005961121,0.00061504554,-0.0002968532,0.0009939262,0.0011532136,0.0009838907,0.0019172973,-0.00033475892,0.00016870558,0.0007449656,0.016361743,0.0035419578,0.001526266,5.1327857e-05,0.00025481754,0.0007899046,0.00018017968,-0.00015763006,-0.8016434,3.2882409492052918,3.3050134
-0.00074717304,0.062935226,-0.16750517,0.015188314,0.17320803,0.00028657666,0.0027999573,0.0009977985,0.00266091,0.00025104053,-0.00027395634,-5.2312454e-05,-0.00044956908,0.0013792636,3.8119542e-05,0.016074168,-0.034712862,-0.004834558,0.00870424,0.0039849523,-1.40966595e-05,7.3990586e-06,-0.0006377395,0.52929044,4.832808375013894,4.785519
-0.00025502083,-0.16534957,0.028049994,0.009740119,0.24674979,5.6261786e-05,-0.0003602481,-0.00061336154,-0.00042619745,0.0006416034,0.00019772723,0.0002338583,0.002030971,-0.00126734,0.00024706518,-0.035028573,-0.004412529,-0.012520851,-0.002055978,0.002261903,0.00024577286,-1.51160075e-05,-0.00027176578,1.2028065,5.455717618650661,5.4476223
-0.00012590914,0.03969679,-0.10461566,-0.020963324,-0.110522345,-0.00038257643,0.0057612793,-0.001483843,-0.0018404766,0.00047149847,-0.0004580675,0.00096652366,-0.0009382056,-0.00020006161,4.7558708e-05,0.013125467,-0.014551762,-0.006514252,0.0005768406,-0.0049869735,0.00052253966,-4.2371328e-05,0.00039928107,-0.735846,3.158487844837168,3.2350347
0.0034932934,0.12901656,0.22270522,-0.0009656841,0.29332855,-0.00077813247,-0.0022424771,-0.004307544,0.0029443318,-0.0018640008,3.9694452e-05,-0.00020264281,0.0013076206,0.0015060997,-0.00050353503,0.027574418,0.039476667,-0.0032241882,0.0009415233,-0.00038366247,-0.0002967155,0.00029046164,-0.0007710181,2.479058,7.3812312054018,7.3630815
-0.00020780734,0.14844353,-0.089753166,-0.016421005,-0.22876018,-0.0006258983,-0.0024565472,-0.0011232013,-6.0381168e-05,-0.0024137297,-0.00015083102,0.00024413227,0.0013610262,0.00096516847,-0.00028848113,0.034411673,-0.013094465,0.0010352335,-0.0044364627,-0.00555887,0.0007173745,-0.0002671733,7.783019e-05,-1.724983,2.29059119095254,2.2735918
-0.0018768122,-0.1410998,0.22102521,-0.016766895,-0.23719116,0.0006250231,-0.0013921375,0.0034327009,-0.0011388755,-0.002421767,-0.0005230245,-0.0005441222,0.0014375158,0.00055072043,-0.00036696478,-0.030008685,0.037059914,0.014179302,-0.0030058124,-0.0044169677,-0.0014747089,-3.864004e-05,0.000148123,-0.9313539,3.0028143670112257,3.081777
0.00046804847,0.064123526,0.29848456,-0.02284706,-0.07696466,0.0010506449,-0.0012868472,0.00022070881,-0.001636943,0.0010043005,0.000996132,-0.0013004966,-0.00018491408,-0.00042984178,0.00030603426,0.010884461,0.054608714,0.003781644,-0.004231312,-0.004845998,0.0007465077,9.992232e-05,0.00022164606,0.33144748,4.789516312104034,4.831656
0.00068346056,0.031444658,-0.129583,-0.02000759,-0.06084525,0.0002629597,-0.0021341394,-0.0017030118,-0.0005961231,-0.0015083958,5.2083455e-05,0.00020235112,-0.002422602,0.0012883183,-8.212432e-05,0.004681631,-0.017785909,-0.00679083,-0.0062395465,-0.004859503,-0.0010563029,0.00019205891,0.00025710452,-0.45422074,3.4846992792041798,3.5061703
0.0005318712,0.07217045,-0.2307096,0.019380037,0.2288829,0.00055350986,0.0035302436,-0.00075774814,0.001716374,-0.00095092674,-0.000491038,-0.00017105932,-0.0018371897,-0.00087722763,-0.0002477448,0.016669266,-0.044152502,-0.007757597,0.0014914249,0.005558411,-0.00030382955,2.6463296e-05,-0.0005994385,0.61177194,4.910675432922085,4.8503637
0.0009412602,0.15469557,0.20526204,0.02017486,-0.13366354,0.00068524154,0.0015152429,0.0005436948,0.0023350243,0.0018499547,-0.0007002394,0.00030695973,0.002971193,0.00097470585,-0.00019812082,0.041047763,0.037515614,0.0062782886,0.0013390332,0.004280262,0.0007185262,-0.0005129716,0.00048625036,0.025461508,4.650915454040236,4.551251
-0.00031908945,0.019587757,-0.15251489,0.01797764,-0.09655398,0.00058523985,-0.0018279192,-0.00022790975,-0.0009456051,0.0012044454,-0.00040051294,0.0018791674,0.0010026838,0.00039036368,-0.0013228359,-0.0023562761,-0.025858624,-0.0085051125,-0.002275513,0.0051034247,0.0010313423,-7.8773424e-05,0.00030922762,-0.95360374,2.9011666427698124,2.979219
0.00037201613,0.10490295,0.035328094,-0.017525177,-0.12694967,0.000315131,-0.0024964209,0.0011824751,0.0027197693,0.0010696879,0.00023027806,-0.0010920577,-0.0014013312,0.004901889,-2.4008325e-05,0.025645357,0.008980399,0.0017098355,0.00031952886,-0.0035556904,0.0010549022,-0.00030973338,0.00014130987,-0.3816313,3.841472690896966,3.8308253
-0.00086194446,-0.10642715,0.07070286,0.005680334,-0.1727236,0.00022033576,0.003900562,-0.00058513356,0.0015638577,0.00026381173,0.0008846371,0.0001815085,0.011286641,0.0003708976,0.0032033725,-0.026263718,0.010884186,0.0023996064,0.005565911,0.0025484525,0.00011266377,0.00022695561,-0.00014541898,-0.81332856,3.0652831288207185,3.1766012
-0.0023903688,-0.043898176,0.29242176,-0.011965962,-0.21385004,-0.00035851292,-0.0017913528,0.0024241854,-0.0016204924,0.0007965598,0.00030214168,0.0013674117,-0.001936682,-0.0012900891,0.0014249885,-0.0076716566,0.049842305,0.0016543516,-0.00096271344,-0.0023167948,0.0005173455,1.413763e-05,0.00016071195,-0.31404185,3.956912092364121,3.9237702
0.0003139622,-0.06655712,0.14680046,-0.0049012178,-0.24475834,-0.00012232567,0.0025144292,-0.0032543254,-0.0014265737,-0.0027023442,0.00012691286,-0.00088071806,0.00076325785,-0.0013602917,0.002568387,-0.020849602,0.02232207,0.002635924,-0.0079112435,-0.0009753477,-0.00025546085,-4.75397e-05,0.00063494686,-1.3930408,2.530041304323664,2.6065784
-0.000104968065,0.015841216,-0.17226548,0.009499305,-0.21804701,2.4631887e-05,0.00013464782,0.0011443733,-0.0011169018,0.0013989713,0.0003598101,-0.00027736882,-0.0002293021,-0.0005694608,-0.00033965654,0.0019167169,-0.01998415,0.001391111,0.0033743787,0.0029403702,0.0006374153,-0.00018262831,8.938356e-05,-1.3124274,2.4564959180838057,2.490147
-0.0015557032,0.14433186,0.036949273,-0.0022701838,-0.17963395,-0.0005000272,-0.0022705211,0.00028152906,0.0012518457,0.0023642187,-9.885972e-05,0.0009710231,0.00061059237,-0.0015727917,0.0007459945,0.040319424,-0.00049635675,0.004545857,-0.001901087,-0.001191905,0.0016817686,0.00024712135,-0.0009125658,-0.5010312,3.7045938496165385,3.7178025
-0.0012865552,-0.014156693,-0.21015921,-0.012839275,-0.005282594,9.995642e-05,0.0008733205,-0.00039128572,-0.00079692976,0.001645744,-0.00086265185,-0.00024034578,0.0011895389,0.00083108165,0.00030579316,-0.0058939136,-0.03186689,-0.008982548,-0.0022680948,-0.0036458143,0.00048745764,-0.00021139687,0.00042079118,-0.46682674,3.3990286139824386,3.4170818
0.0009787151,-0.033166576,0.2794031,-0.003566002,0.2422804,2.1489324e-05,-0.007593464,-0.0022316987,-0.00057665666,0.00072076876,7.1487284e-06,-4.4486034e-05,0.0013022288,0.0011602116,0.0006530054,-0.00682634,0.044915646,-0.0026739282,0.0010024145,-0.0009850644,-5.785504e-05,0.00039299682,0.00035984017,1.6525121,6.357006115371791,6.3449283
-0.0013624559,-0.10420724,0.10557328,0.021950755,-0.19859067,-9.018748e-05,0.0031607607,0.0020621286,0.004903018,0.0006131468,0.0039714808,0.0005967536,-0.0017467248,-0.00032209282,0.0019630822,-0.02644208,0.017439727,-0.0012722103,0.009467117,0.0051971134,0.00014504115,0.00027325694,-0.00127238,-0.61186,3.4266424997221296,3.4070902
0.000956385,0.10506278,0.24981177,-0.0101213325,0.13391966,0.00088428205,-0.00017499042,-0.0003159628,-0.00026574722,0.0013428993,-0.0004781515,-0.00064962637,0.0012274509,0.0036111153,0.0013068046,0.025486423,0.051002055,0.0015301976,-0.0013921981,-0.0029299813,0.00053506263,0.00016039198,0.00039723082,1.3500642,6.076477435256197,6.08791
0.00485578,-0.09194269,-0.06817411,-0.012744335,0.07243526,0.0010809908,-0.001148823,-7.658757e-05,-0.0025387285,0.002132167,-0.0009171178,-0.0041724816,-0.00051271566,0.0006090366,0.00034833307,-0.024899997,-0.009226709,-0.00531276,-0.002702036,-0.002552919,0.00042796377,6.405571e-05,0.00014665996,-0.033199627,3.950799025230632,3.9989169
