corridor_volume_musd,fx_spread_bps,transfer_fee_percent,settlement_time_days,tax_rate_percent,withholding_tax_amount_musd,compliance_regulatory_score,sovereign_geopolitical_score,volatility_index,market_infrastructure_score,currency_convertibility,capital_controls,payment_system_efficiency,network_depth,corridor_stability_score,fx_cost_pct,fee_cost_pct,tax_cost_pct,risk_composite,settlement_friction,infra_risk,treaty_friction,stability_risk,total_cost_pct,pred
-0.0012141773,0.00025880343,0.0011607452,0.5165898505140932,6.314406e-05,-0.00045107852,-1.5984042e-05,-0.0009760854,4.802966e-05,-0.00011034935,-0.0010007406,6.558222e-05,-0.00043495506,0.000339103,0.00030686255,-0.00010598179,5.27949e-05,-3.2189553e-05,-0.00029265418,0.09812134,-1.5964877e-05,-0.00014331778,-4.0804716e-05,-1.2444953e-05,0.50266236
-0.00020706591,-6.6635905e-05,2.5934762e-05,-1.4349749288628644,-0.00019739119,0.0001420954,-0.0002618164,-0.0022451547,2.3628843e-06,-0.00017773666,-0.00034336993,-0.00021234603,-8.346359e-05,0.0002636801,-0.00020576443,-5.0119823e-05,-4.5697674e-05,-4.998504e-05,-0.0004005947,-0.28369978,-0.00013246958,-7.6787204e-05,0.0001741736,0.00031782372,-1.4421676
-0.000112170455,-0.00032648226,0.0001084387,-0.9983020658109116,-6.365965e-05,-3.9851384e-05,-0.00025147025,0.0005878426,7.94564e-05,-0.0003000648,0.0001313005,-0.00018253982,-0.0002846955,0.00042582775,-0.0007514956,-1.3055741e-05,-4.869554e-05,1.5829195e-05,0.0001779335,-0.19826278,-8.604164e-05,-5.172079e-05,-1.9146564e-05,-0.00020346064,-1.0066122
-9.111033e-05,-0.00034705244,-0.0002615289,1.2716943992232344,-1.6022314e-05,-7.9103804e-05,0.00022922429,-0.0020115585,-0.00020990851,0.00052145944,0.0007730018,-0.0005251868,-8.7685985e-06,7.080124e-05,0.00067249656,9.27812e-05,1.3553194e-05,9.916176e-07,-0.0005576873,0.23551616,7.263599e-06,0.00023177094,5.8018813e-05,-0.000102925034,1.2590743
7.2381685e-05,-0.00032920073,-0.00010644323,-1.1586886133661864,-0.00014322191,0.00016188061,-0.00079771096,-0.0023764079,5.1176758e-05,-0.00015911742,-0.00036257328,-0.0013985339,2.0128446e-05,5.1539708e-05,-0.0002263094,-2.8508346e-05,-8.178594e-05,1.1701126e-05,0.00012717115,-0.2204317,3.7843056e-05,3.4089706e-05,-4.8134657e-06,0.00027083908,-1.1661749
0.00017496737,-0.000400942,0.00019141196,0.7542429100303035,0.00015927086,7.000203e-05,-0.0004439216,0.0010282205,0.000112299254,-2.7554292e-05,0.00024027676,-3.7053047e-05,-0.00011536175,2.4933131e-05,-0.00010747588,-5.0782575e-05,5.6099016e-05,6.296041e-05,0.00024161584,0.14864784,-0.00012986241,-0.0001506402,0.00023645537,8.015477e-05,0.7517863
-0.00016748744,3.760422e-05,0.001945042,-0.987765723270784,0.00027261712,-0.00026950397,-0.00022507683,9.62257e-05,0.00015461014,4.4302367e-05,-2.9742449e-05,-0.00013938731,-0.00020914283,0.00027139465,-8.322923e-05,5.6784098e-05,6.926816e-05,5.814065e-05,0.00019440186,-0.19812083,-9.243396e-05,-8.016173e-06,0.00015659633,7.8227145e-05,-0.98259336
-6.0242386e-05,3.9011054e-05,0.00014267949,-1.1153725384789954,0.00027150736,-7.9042795e-05,-0.00026721024,0.0010762959,-3.4948534e-05,9.2070695e-07,0.0002196287,-0.00017496927,-0.00035963353,0.00023720105,0.00027964354,-3.455449e-05,-1.3002991e-05,7.766347e-05,2.2986285e-05,-0.20562637,-3.0119796e-05,-4.4859644e-05,2.8125687e-05,-0.00015526947,-1.1155608
0.00017429433,-0.0002061874,-4.287681e-05,0.562247334854646,-0.00034365687,0.00024874334,-0.00011617825,0.00023771844,-0.0002477033,-0.00022177876,0.00028399957,0.00083345716,0.000103040205,0.00012746858,3.0543466e-05,-8.621723e-06,4.5058903e-05,-4.692575e-05,6.4365355e-05,0.10384812,8.1966195e-05,9.9695484e-05,6.447101e-05,-2.1443071e-05,0.55780905
8.956839e-05,0.00011893613,0.0001661257,1.163989564368597,0.00029736917,-0.00011919707,-0.00029891363,0.0012744876,5.0995375e-05,-0.0005045705,-0.0002260493,4.0783503e-05,-0.00032071632,0.000111479756,0.00066924986,0.00016624232,3.5099834e-05,2.7583828e-05,-0.00010454964,0.2290847,-0.00014740793,0.00014071299,0.00021311927,7.917378e-05,1.1517377
0.00010947009,-7.5694465e-05,-0.00032186188,0.4557132047266897,-7.110935e-06,6.753082e-05,-0.00027825023,-8.180451e-05,-0.000119197204,-0.00022883122,0.0008635762,0.00019822775,-0.00030992363,3.0196601e-05,-0.000114723756,4.679625e-05,4.2690077e-05,-1.3199336e-05,0.00018651645,0.08374753,4.2849417e-05,-0.0001307377,0.00018163669,-9.918741e-05,0.4486422
-5.090675e-05,7.99346e-05,3.0961422e-05,0.2204015546638414,0.00019199727,-1.7108716e-05,0.0002598335,-0.0021456364,0.0005641601,0.00035003253,9.480102e-05,-6.526072e-05,0.0002727912,-0.00044198552,0.00017188136,2.9125755e-05,9.577566e-06,-2.9552282e-05,-5.5787077e-05,0.04102265,0.00024705066,-0.00019713788,9.164434e-05,8.1833256e-05,0.21869141
8.556086e-05,-0.0021711462,-4.3232456e-05,-0.8390862229823175,-0.00014619874,-0.0008474363,-0.0005553623,-7.0267655e-05,9.429934e-05,-0.00923116,-6.555891e-05,-0.00057394494,-0.00011865454,0.00012834091,0.007705934,-3.481377e-05,-0.0001861365,8.437926e-07,-0.0008957514,-0.16428922,-4.5651755e-05,-0.00012053958,0.0013750587,-0.00015191386,-0.84164
0.00041346464,-0.00061498024,-0.000109433306,-0.5276787656852144,5.4378303e-05,-8.534133e-05,-0.0012787513,-0.0016573819,0.00013051169,-0.00015840062,5.4754873e-05,-0.001716306,0.00023697269,0.000255257,-0.00068385224,5.0530398e-05,4.3329692e-05,-3.9860846e-05,0.00014430658,-0.097709335,-0.00012564672,0.0001047813,0.0001614332,0.00032051496,-0.5261618
7.496918e-05,-0.0002887249,0.0008518157,1.7259278331753996,9.39545e-05,0.00018101012,0.00077727565,-0.002361469,0.00032598164,-0.00015964598,-0.0013661047,-0.0004049151,4.0149596e-05,0.00025798788,-0.00012357725,5.9904178e-05,-2.9111704e-06,-1.9052072e-06,0.0005047512,0.33121777,-1.9713216e-05,-0.00028237083,0.0004135132,-2.3455095e-05,1.7155699
0.00071990705,-0.0034946064,-0.00012479893,-1.5497039920775864,-0.00034138796,0.00059956533,-0.0010083673,-0.0038856557,0.00042319362,-8.170298e-05,-0.00012821362,-0.0013750504,-0.0004037428,-8.39278e-05,7.723722e-05,-0.0010594634,-0.00023120941,7.8712874e-05,5.73397e-05,-0.29551846,-1.763472e-05,9.305609e-05,0.000339666,0.00018550162,-1.5562323
-0.0001945818,-0.00045172247,0.00012508263,-0.8461104513424025,-0.000110985435,3.8048365e-05,-0.00018035776,-0.0007941303,-0.00012425646,-0.0002482057,0.00014377503,0.0003197338,-0.0002803919,0.0003475586,-0.00012311393,-2.4381025e-06,-1.6480459e-05,-1.3655187e-05,0.00019123308,-0.16572939,-7.5247706e-05,6.4508255e-05,0.00013195105,-0.00017078154,-0.8424001
8.602685e-05,0.00026229382,6.248486e-06,-1.2827833143943552,-0.0002491896,7.9923026e-05,-0.00016197842,-0.0027205222,-0.00026718815,-0.0003656574,-0.0006528171,0.00017958127,4.518469e-06,6.483582e-06,-0.00033606586,4.31342e-06,-1.0788352e-05,2.8906295e-05,-0.000278003,-0.25154918,5.027164e-06,-7.339694e-05,-1.4092547e-05,-0.00011317107,-1.2840022
0.00013194501,-0.0008159396,0.0006108495,0.033088798394907,0.00012320497,-0.00013528475,6.4831125e-05,-0.0001984894,0.0001839323,-0.00027088466,0.00024257303,0.0010732206,-6.9288006e-05,0.00051829574,0.00062430865,-3.2434164e-05,8.8904715e-05,1.065139e-05,0.00048342132,0.007214866,-3.9025468e-05,-8.023933e-05,9.233596e-05,5.2124244e-05,0.04201977
7.223584e-05,0.00044882405,7.984045e-05,-1.1914683457132498,-0.0001251346,-0.0001829017,8.1782935e-05,-0.0014366223,0.00021978603,-3.5544846e-05,2.9186485e-05,-0.00041510203,-0.00011995591,7.37057e-05,0.00013117168,0.00028714826,-3.481153e-05,-2.5064286e-05,9.3010814e-05,-0.22058438,-0.00010975143,-3.9092905e-05,-1.3518891e-05,0.00023033863,-1.1922253
0.00022818906,-9.7363794e-05,0.00016146443,0.9790182175530248,-0.00032234803,0.00016188594,-0.00021869916,-0.0003389788,0.00029695156,-0.00055745017,0.00079684897,-0.00026027844,0.00021677166,0.00026531928,-0.0002548806,-8.696627e-05,1.0204506e-06,1.359259e-05,0.00019246865,0.1891171,-3.3639168e-05,0.00012944748,0.00029143164,0.00046007312,0.97841865
-0.001060247,-0.00010957601,0.00025804515,0.6734642838893256,-0.00026982347,0.0017862855,-0.0004265232,0.0009992446,-0.0001405497,0.0008382889,0.0008358078,-0.00028963236,0.00034585787,0.0002548738,0.006435701,-0.00022806443,4.9507235e-05,-2.0162885e-05,-0.00040707327,0.12199585,-4.4337656e-05,0.00014994427,-0.0025751553,0.00017599754,0.66410524
1.0671451e-05,0.00014736358,-0.00019099555,0.7039026067830275,-0.00036563483,-7.80874e-05,1.7897884e-05,-0.0017386613,0.0001539366,0.0005458192,-4.5658566e-05,0.00020836362,0.00019204506,-6.1673825e-05,0.00020785893,6.111609e-05,-3.417592e-05,-9.842179e-06,-4.556744e-05,0.13656983,0.0001988097,-0.000146174,0.00015867339,-0.0003765934,0.7027437
2.5699048e-05,-0.00043692862,7.275089e-05,-0.7536247779346164,0.0001626512,0.0002326495,-0.00034877518,0.0012014493,0.00028757338,0.00014021792,0.0003049239,-9.309191e-05,6.418766e-05,0.00020645118,2.3611183e-05,1.1506828e-05,0.00014730358,3.5815046e-05,-7.8949255e-05,-0.13604552,0.0001202389,-2.2178421e-05,-8.686039e-05,-6.221698e-05,-0.7441442
3.9773517e-05,-0.0003634829,0.00096950907,-0.0722746270063684,-0.00034740908,-8.951313e-05,-0.00044004427,-0.002020812,-0.00023557858,-0.00023037847,0.0003291236,-0.0010903459,-7.2830204e-05,-9.829758e-06,0.000118981894,0.00017189705,0.00022538696,-8.518737e-05,0.00027532876,-0.01221927,-1.9412887e-06,-9.2982984e-05,7.5140044e-05,7.7523975e-05,-0.07073865
8.545477e-05,-0.0003669551,0.00017226148,0.8256558983578346,0.00012905069,-2.2282014e-05,0.0003011621,-0.0014694775,5.0621347e-06,-0.00051721785,0.0007215783,2.8153263e-06,-0.0003719467,0.00033095042,-0.00033916757,-5.5064414e-05,-1.8328234e-05,1.0816959e-05,-0.00025690466,0.1560501,-3.2123637e-05,8.926826e-05,0.00011336526,-0.0002174982,0.8254128
8.465553e-05,-0.000369108,0.000561053,1.7551954513424204,5.6258705e-07,5.8700956e-05,0.0006606579,-0.002896166,-8.640441e-06,-0.0001325453,0.00010376361,-0.0011232143,0.00015427238,-5.5031724e-05,0.0004135136,2.8094057e-05,4.1546136e-05,9.839173e-07,-0.0005413278,0.33486345,2.9431547e-05,-0.00024034303,0.00024239684,5.1305557e-05,1.7369263
0.00013565579,-0.0003699493,0.00027237728,0.7624378431170694,0.00019502032,-0.0003568845,0.00057637587,-0.001517132,0.00010242252,-0.00044135968,-0.0014367474,-8.497753e-05,0.00028546923,-5.1035044e-05,0.00043700292,0.00025096652,6.883467e-05,5.3716994e-05,0.00022235565,0.15105945,-6.728125e-05,0.0001670076,0.0001008393,6.07757e-05,0.7549732
-0.0026511822,0.0006966563,2.1600283e-05,1.0012616073599605,0.00092787057,0.0035111269,-0.0004197862,0.0007188581,8.479331e-05,-0.00012686361,-0.0055015935,-6.8106274e-05,-0.00049245777,0.00022700445,0.00020272777,4.3446813e-05,-5.1143275e-06,-5.513817e-06,0.005183406,0.18883944,-0.0002449448,-6.7124514e-05,6.4271706e-05,0.00020806951,1.0098505
6.414679e-05,-5.919359e-05,-0.00059097714,-0.0992008357200275,0.0003281253,7.2147246e-05,-0.0005053352,0.001844472,-2.0748199e-05,-0.00023700704,0.00088462146,-0.00047207778,-0.0002762734,-0.00015766449,-7.688621e-05,-2.1631002e-05,-0.00017497416,1.4866456e-06,-9.242147e-05,-0.019400302,0.00011362253,7.459733e-05,0.00020476602,-0.00015358387,-0.09701348
6.823351e-05,0.00025642334,1.285524e-05,-1.6047271142315858,-0.000201633,-0.0003216595,0.000379121,-0.0015949031,-0.00024632225,-0.00022019997,-0.0010308637,0.00014054445,8.274012e-05,-3.6416768e-05,5.7653073e-05,0.00010535195,-9.4312265e-05,4.8343745e-06,0.00019078059,-0.30792293,-0.0001000746,-6.314367e-05,1.6196342e-05,0.0005072076,-1.5978664
-0.0006068361,-1.7850914e-05,7.602631e-05,-1.3003438852945677,-0.000532669,0.0001833256,-6.349502e-05,0.0016312534,0.00019600631,-0.0005211532,0.0005539407,-0.00053398876,-0.00011422125,-0.00034254635,-0.00057714933,-4.651092e-05,9.418628e-05,-0.00013468684,-0.00030581598,-0.25120306,-7.9437894e-05,-8.949661e-05,0.00012637654,2.8994007e-05,-1.2984616
-0.00019456456,-0.00023781965,-2.2794931e-05,1.6498320259411448,-0.0014635733,6.721818e-05,-9.7072785e-05,0.0006395323,8.21145e-05,4.434884e-05,0.0009556523,0.0012983597,4.362079e-05,0.00012923527,9.6548516e-05,-5.726443e-05,-5.5206823e-05,-0.00047651876,0.00040721515,0.31334865,-3.3294687e-05,-0.00021623471,0.00012812614,-0.0007677158,1.643212
0.004314281,-0.0002851415,-0.00021022918,-1.4888273462901829,-1.3335217e-05,0.0045301896,0.000103003214,-0.000938512,7.639858e-05,0.0007135308,0.011565037,2.5030093e-05,-2.2315435e-05,0.0017931127,-0.00026999877,3.7751746e-05,-0.0002054279,1.1264119e-05,0.00090780936,-0.28914267,-9.631383e-05,-9.6236974e-05,0.0001970937,0.00023851443,-1.4615761
-8.327704e-05,-2.7731563e-05,0.0007185581,1.7633903844291865,-2.3815624e-06,-1.0219947e-05,0.00031406435,-0.0051632486,0.00022043778,0.00016172009,0.0001417091,-0.0017037842,3.885205e-06,0.00058930134,-0.00013111321,3.8206406e-05,0.00014590909,2.3468908e-07,-0.0032970863,0.33316576,-0.00027856015,-0.002048844,4.8766365e-06,-0.00043517258,1.737279
-6.588629e-05,-0.0002932543,-0.00019779206,-1.5930200669647776,0.00017016906,3.758987e-05,-0.00013800352,-0.00051695673,0.00035033005,-0.00018583648,0.00022487392,2.8977227e-05,-0.00027957428,-4.8016627e-06,-0.0004581498,1.46317925e-05,1.3017356e-05,6.420638e-05,0.0002527755,-0.30105495,-8.90134e-05,4.7478483e-05,3.4411863e-05,3.2947373e-05,-1.5777434
1.4860482e-05,-0.00020858723,-0.00015085911,1.142916879288342,-0.0010366205,5.6057743e-05,-0.00014776956,-0.0017254741,0.0002752468,0.0001686039,0.00030736023,0.0009883904,-0.00017128428,-4.284674e-05,0.00051084603,-3.0056868e-05,-6.6928436e-09,-9.5125415e-07,0.00047972484,0.22936349,0.00020513125,-0.0002708658,0.00020164547,0.00028590526,1.1476135
-8.76973e-05,-0.0005758687,-0.0012833157,-0.0430070088393474,0.00039422707,2.3275647e-05,0.014595073,0.0073925788,-9.582369e-05,-0.00051938475,0.00010965228,-5.4084776e-05,0.000105547246,7.467005e-05,-0.00019600514,-1.0536598e-05,1.9051398e-05,0.0001724245,-0.00033061832,-0.0069578853,-1.4701773e-05,-4.83436e-05,-5.383512e-06,0.00016409607,-0.018559188
