corridor_volume_musd,fx_spread_bps,transfer_fee_percent,settlement_time_days,tax_rate_percent,withholding_tax_amount_musd,compliance_regulatory_score,sovereign_geopolitical_score,volatility_index,market_infrastructure_score,currency_convertibility,capital_controls,payment_system_efficiency,network_depth,corridor_stability_score,fx_cost_pct,fee_cost_pct,tax_cost_pct,risk_composite,settlement_friction,infra_risk,treaty_friction,stability_risk,friction_score,pred
0.0003359357,0.052653354,0.69228995,0.0104882745,-0.91499484,-0.0010848109,0.001230867,0.00083023903,0.0034337488,-0.0015040042,0.0006175516,-0.0033700923,0.00059374457,-0.00045710997,-6.1595776e-05,0.019640084,0.12728977,-0.28830466,0.00085426343,0.001056188,2.0472342e-05,0.0126923015,0.00018674924,3.7866907847060127,3.8919852
0.0013875319,-0.10361756,-0.0010262274,0.0077278083,0.3937221,-0.0009322795,0.004913789,-7.71728e-05,0.0061886827,-0.001453634,0.0004592822,-0.0010391317,-0.00012834748,-0.0013299763,6.50271e-05,-0.02672937,-0.000850039,0.11856215,0.004638492,0.0008584385,0.00015172947,0.00611183,0.00020673708,4.592826883961321,4.5853515
0.00053143426,0.09920006,-0.60385925,-0.011036225,0.44591746,-0.0044766795,0.0021486615,0.0044565992,0.0007338999,-4.5382534e-05,-0.0011691004,0.0022319006,0.00058025867,-0.0010103182,0.0002502443,0.02710531,-0.12095876,0.14112833,0.004102779,-0.0013239073,0.00039410984,0.003908794,-0.00016516207,4.169875158386128,4.1661935
-0.00022140665,-0.1619171,-0.8112934,-0.012225085,0.6978688,-0.001232183,-0.0010078585,9.76518e-05,0.00022912207,0.00038658778,-0.0005789658,5.2866682e-05,0.00052653754,-0.0012795351,-0.00047169908,-0.039114706,-0.15861121,0.22538154,0.0018728866,-0.0013318288,-0.00035000808,-0.016275793,0.00027271966,3.983434781593864,3.8983245
-3.528072e-05,-0.111270785,-0.6194779,0.023109378,0.5046853,0.00019177939,-0.0017824604,0.00095888996,0.0037319702,-2.1298747e-05,-0.005880859,-0.00030254663,0.0007253917,0.00022297446,7.230408e-05,-0.023917243,-0.12407239,0.16695315,0.00041500534,0.0031489478,0.00021467751,-0.008877009,0.00032409304,4.108776177614761,3.9866633
-0.001492712,0.28024384,-0.6534879,-0.024959348,0.5383259,-0.002080514,-0.002767336,0.0014625485,-0.0020995336,0.0018962838,0.0018315746,0.0027216335,-0.00044860784,0.00075595925,-0.00074585516,0.08385869,-0.13257718,0.17835754,0.00020849713,-0.0027928483,0.0005854691,-0.009416262,-0.00060935685,4.573010078359452,4.4343166
0.00045685406,-0.17468655,-0.55519336,-0.011429509,0.5248761,-0.00026433717,6.58883e-05,-0.003402325,0.004717589,-0.0012123819,0.00033151705,-0.0027169585,-0.00067144306,8.143905e-05,0.0002072298,-0.05603505,-0.1093861,0.1633915,0.0017681861,-0.0017866839,-0.00024288782,-0.006077351,0.00032289777,3.971390091697232,3.9506614
0.00073747255,-0.027995177,-0.32396442,-0.021958705,0.569628,-0.00068081875,0.0025461516,-0.00046602543,-0.005623812,0.00020201955,0.0006476494,-0.0030716313,-0.000899717,0.00075462804,0.00020376398,0.0054121567,-0.051607314,0.17310426,-0.0032899939,-0.0029375576,0.0003211521,0.011666629,0.00044391103,4.464967612537512,4.5007167
0.00046740778,0.19775921,0.9133137,-0.001058113,-0.89700454,0.00031722756,-0.0055836746,0.002239944,0.0015488926,-0.0009564838,-0.00043806023,-0.008470542,0.00089361833,0.0011960841,0.00051584945,0.06461766,0.16888069,-0.2894824,0.0022155321,-9.049864e-05,0.00016581498,0.0020346,0.0010456225,4.433615105590753,4.3316727
0.0007992683,0.23330112,-0.38888365,-0.024374709,1.1459061,0.00014615765,-0.0019500927,0.0026436218,0.000387387,0.0013214113,-0.00038649072,-3.8434435e-05,0.0029428669,-0.00014236488,0.0009789708,0.06925416,-0.08251674,0.39836526,-0.0033601744,-0.0028818685,-0.000114641574,0.012112459,0.002088963,5.652351812826498,5.543149
-0.00012939717,0.09485558,-0.33839342,0.01746055,1.0511128,-0.0026849187,9.508597e-05,0.00015973912,0.011644735,-0.00020038437,-0.0014725492,0.0011475155,-0.0021717036,0.00044185706,0.00013404302,0.025193358,-0.0707555,0.3298176,0.001781834,0.0024935778,1.415096e-05,-0.0020670432,0.00043071632,5.290875753028788,5.2964597
-0.0021628432,0.13501745,-0.7673338,0.00931203,-0.85089767,-0.0038109245,0.001052852,0.006722394,-0.0020136626,0.0020523542,-0.0020501132,-0.0011342509,-0.0014803697,0.0013916023,0.0007682912,0.029381396,-0.1563176,-0.23839182,0.0037420115,0.0011845408,0.00014725754,-0.006947669,-0.0016911736,2.4018861853951314,2.3340876
0.00026320186,-0.0664721,0.14599445,0.011398101,1.4519503,-0.00344341,9.5989315e-05,0.00012961039,-0.0007064748,-0.006344822,0.0024715893,-0.0045420593,-0.003114045,-0.000343272,-0.00032469118,-0.01362112,0.04110882,0.47653988,0.0042834273,0.0006918924,-0.004352076,0.008996328,0.00029058658,6.268483141047016,6.218497
0.0003275456,-0.2047805,0.13841535,-0.0093312105,-0.22494581,0.0015191406,0.0012749622,-0.004163942,0.0050655007,0.0015789049,-0.0009918226,-0.003706189,-0.00019695253,0.0034369037,3.273974e-05,-0.061421532,0.042272285,-0.08930265,0.0022715102,-0.0012388013,-0.00021034539,0.0005737676,-0.0013999118,3.7525093031010335,3.772629
4.201899e-05,0.24629031,0.87140614,-0.004010362,0.18206178,0.0007852221,0.0024013915,0.001081061,-0.00080067763,-0.0011875209,-0.001264194,0.0032909047,0.0013739709,-1.4357432e-05,-0.00242348,0.0669331,0.16841142,0.06778131,0.0012767524,-0.0010261154,-0.00012597312,0.0066879564,0.0006370481,5.880954105257308,5.7871537
0.0006194347,0.14454478,-0.71570414,0.013380978,-0.16390723,-0.0012646671,-0.0010634926,-9.601316e-05,0.006410796,0.0011422059,-0.0011804631,0.00090004766,-0.00021711222,0.011754859,0.00013916912,0.037923366,-0.14082521,-0.035312623,-0.005292646,0.001383227,-0.00032213988,-0.008841339,0.00013522318,3.2359742969878846,3.3218548
0.00081033976,-0.15658481,-0.17873673,0.024434136,-0.08711023,0.00024620467,0.0024400188,0.0054651434,0.00040104808,-0.0005556465,0.00030521664,0.0003283078,-0.00081516994,0.0016230737,-0.0001816685,-0.045864586,-0.026692657,-0.021674024,0.0056647337,0.010344705,-0.0002849981,-0.0059677265,-8.510523e-05,3.7751014554851614,3.7050567
-0.00011301863,0.25251415,-0.004888813,0.010056412,0.83953494,0.0001539915,-0.0021307736,0.0017235026,0.000116599345,-0.00031594405,-0.015627876,0.0030452758,-1.6384047e-05,0.0014009393,-0.0004256771,0.07057579,0.003617296,0.29538244,-0.00036965532,0.0022512213,-0.00019454531,-0.0059472746,0.00035456926,5.696253696787818,5.6282434
-0.010573958,-0.07326278,-0.26754925,0.01982494,0.38405055,-0.0028307245,0.0024427648,-0.0006983423,0.0068265214,0.0006180939,0.0019387716,-0.00010075529,0.00092245714,-0.00066068454,6.422286e-05,-0.003309295,-0.05726591,0.10693924,0.004869338,0.0024027305,-0.00028031127,0.003070156,0.0011713074,4.280475964210293,4.2961535
0.00021768555,0.10617688,0.8035797,-0.0026221317,-1.088874,-0.0001655071,0.0010525443,0.0006186279,-0.003439094,-0.0010186514,-0.0009285899,0.0016116317,0.0010502681,0.00091496966,0.0017547666,0.031969983,0.15149829,-0.34157038,-0.0014436867,-0.0005578976,-0.0003378255,-0.017441537,0.00022520658,3.8132088496165393,3.8198197
0.00133707,0.21260037,0.18902147,-0.027630594,0.31548133,-0.0016588152,-0.008181374,0.00013248407,0.0022093677,-0.0005166869,8.464952e-05,0.00090499414,-0.0031717494,0.0011253938,-0.0008706968,0.058844373,0.03790522,0.10027675,0.0018143151,-0.0029689358,0.0004937252,-0.0011905977,0.00047012974,5.117347889296433,5.0540586
0.0012258869,0.042919327,-0.5674341,-0.022077097,1.5447599,-0.0066526425,-0.0029088832,-0.004679705,-0.0034766484,0.0007831275,5.9873117e-05,0.00151939,-0.004201275,-0.0022487005,0.00046318318,0.016294375,-0.10744257,0.4871536,-0.009199698,-0.0009835684,0.00043449926,0.014741212,0.0011450178,5.622525779148606,5.55774
-0.0016329304,-0.13020976,0.14968474,0.016050424,-1.2415222,0.0008856533,-0.0029772217,-0.00040269372,-0.0025999425,0.0012370677,-0.0023491385,-0.0016371429,-0.00176372,-0.0006714645,-0.00065192673,-0.02919668,0.03487926,-0.4204267,0.0010901836,0.0052664406,0.00017615159,-0.009745876,-0.00042856042,2.3703054551517173,2.540601
0.00089573767,-0.15010297,-0.6178001,-0.02631506,1.1786548,-0.0034824137,0.0005182255,-0.0008060831,0.0029803945,0.00070946035,0.010249525,-0.002269473,-0.001181621,-0.00011896182,0.00039127533,-0.031836793,-0.11530231,0.4120813,0.0049172626,-0.0026944145,0.00021463269,0.014013897,0.00093886856,4.885108989663221,4.852204
5.07095e-05,-0.11297003,0.47609657,0.01825827,-1.0248923,0.0004640383,0.0010065886,0.004134577,0.004102488,0.0005403145,-0.0017488333,-0.00039303928,0.0010281692,0.0003662503,-0.00037012697,-0.023558374,0.11089016,-0.31348756,0.002850966,0.0034760714,-2.5224334e-05,-0.01470974,0.00028353033,3.430328199955541,3.308941
2.0196003e-06,0.17900357,0.5669502,-0.017372161,-0.25221828,0.00032485637,0.0028990651,-0.0007177913,0.004050672,0.00079135486,0.0002566479,0.0004373007,0.0017674447,0.0006613608,0.0004918296,0.052988306,0.11703192,-0.08103943,0.0055893864,-0.002608585,8.7291904e-05,-0.008679372,0.00022721983,4.729066333777925,4.74847
0.0015976849,0.13441692,0.05408171,0.013861755,1.0281059,0.00011148631,0.00097296986,0.0032001005,-0.0029519896,-0.0015202673,0.0018863777,-0.0026048813,-0.0005227165,0.00021305346,7.295413e-05,0.030452793,0.016577436,0.34149238,0.003922662,0.0029886975,0.00024629707,0.0077772597,0.0006483118,5.897082309103033,5.812575
0.00113689,0.1796439,-0.024010649,-0.0019941735,-0.18248953,0.0020539134,0.0019645076,0.0047795167,-0.00082375837,-0.0004169873,0.00022484973,0.001782494,-0.0033411183,-0.0005988106,-1.3292944e-05,0.04728214,0.0040047346,-0.061487295,0.002236113,-0.00026038146,0.00020842903,0.007151019,0.00045083696,4.164454383127709,4.15503
-0.0028423213,0.034543656,0.044116706,-0.025596507,1.0183145,0.0012275076,-0.0014377941,-0.004498984,-0.000746997,-0.00073064864,0.0014393931,-0.00063562195,0.0029981236,-0.0013312892,-0.00093458814,0.0024459185,-0.003500686,0.31754354,-0.0023934348,-0.0035911188,-0.0006999242,-0.007932096,-0.0016788441,5.511388955763032,5.5416265
-0.00012519454,0.10063215,-0.20245175,0.011238251,-1.222978,2.2303275e-05,0.0007628821,0.0006876384,0.015140714,0.00085996505,-0.0023422998,-0.0011538304,-0.0033130017,-0.0026585897,0.000119193945,0.019570572,-0.047373842,-0.40370244,0.003740912,0.0017503574,-1.04343635e-05,-0.009615627,0.0009780575,2.553340964210292,2.4373267
-0.0029430808,0.20152663,0.87065524,-0.024027988,0.63914305,0.017121952,0.0001226812,0.0021985506,-0.00026142545,0.0034338757,-2.3195083e-05,0.00032443524,0.0012847461,0.002791967,-0.0013221645,0.060781404,0.16380584,0.21587074,0.003224282,-0.0039180433,0.00057981146,-0.0033155465,-0.0014470245,6.4645869556518845,6.323158
0.0002718008,0.0020979925,0.71885014,0.016851464,-0.8362701,-0.0033209438,0.003300541,0.0015895321,0.006055976,0.0018637718,0.002064247,0.0025526655,-0.001065158,-6.526235e-05,0.00022333665,0.0109767765,0.13983727,-0.26178047,0.0022823839,0.0021142967,-0.00019486427,0.014190731,0.00022616539,3.946157676447704,4.000198
-0.00015396056,-0.19537891,0.74223644,-0.003517635,-0.4628361,-0.0017749598,0.0005544302,-0.0025049997,-0.0040553138,0.0012326776,-0.003922804,-0.0013645946,0.0002176508,-0.00024111106,0.0021656067,-0.06266511,0.13764787,-0.14795737,-0.0058480455,-0.00075463485,5.7124307e-05,-0.010774728,-0.000121493445,4.122748204401468,4.157785
0.0008477847,-0.25638005,0.64098245,-0.016980447,-0.29631272,-0.00088763284,2.939132e-05,-0.0018343572,-0.0031805462,-0.0019869457,-0.0014903063,-0.0009762503,-0.0009480689,-0.0006655763,0.0011688134,-0.06874437,0.108496234,-0.08748006,0.0010087399,-0.0033968354,0.00020868717,-0.010571573,0.00019717352,4.1951100894742686,4.17865
0.00060008134,0.098608725,-0.88186544,-0.009626364,1.0772524,-0.002957186,0.0010269525,-0.0024307733,-0.00059211446,0.0073518152,-0.00030288147,-0.0021512148,0.001354414,0.0071849125,0.00016385442,0.025855806,-0.1734489,0.34199488,0.001191436,-0.0017154071,0.0004943899,-0.004404358,0.0011140849,4.644489625430699,4.662247
-0.00040332752,-0.11603088,0.78541106,0.006918226,-0.4985231,6.411705e-05,0.0007519828,-0.0005125581,0.0012072201,0.00031870793,0.0035975853,-0.0013155517,0.0019644676,0.0014774532,0.0016727123,-0.034188878,0.1447881,-0.15468784,0.002330066,0.00018472073,-0.0005280184,-0.00860517,6.1930354e-05,4.273005984216961,4.3134995
5.7051948e-05,0.2604709,-0.8145653,0.015525378,0.32246736,0.00035698354,-0.003751965,0.0010431954,-0.0014478901,0.0018785711,-0.01437318,-0.0023513178,-0.0026378362,0.00040222154,-5.3559274e-05,0.07976062,-0.15158242,0.08172325,-0.0031049568,0.004444708,-6.0685124e-07,0.0027581411,-0.0032235708,3.9405525975325104,3.9513452
0.00014765233,-0.010240132,-0.9293935,-0.011781174,0.48552886,-0.0023222736,0.004319848,-0.0042190664,-0.0011233538,-0.00093093753,-0.0020637477,0.0017384709,0.0019056794,0.0069646677,0.00019839304,8.783968e-05,-0.19047989,0.17064764,0.0015973408,-0.0018817639,-0.00053062296,-0.0046497337,0.0001760608,3.794806558852951,3.6912436
-0.00010063697,0.026468843,-0.6061117,0.02042221,1.1012843,-0.005293057,-0.0009668449,-0.0057713897,-0.0023882866,0.0015600715,-0.00050240144,0.0025028633,0.0005490256,0.007189041,-9.424005e-05,0.011850398,-0.12481022,0.37590015,-0.010521252,0.0020221595,-0.00036426232,0.013198807,0.0012605981,5.047627987662555,4.9848323
0.0012244463,0.098322965,0.007528508,-0.0015223982,-0.7608102,-0.002713254,0.0015523288,-0.002286979,0.0009961093,-0.00042905545,-0.00097410625,0.0037994557,0.0013574902,0.0017889173,-0.00058873586,0.029150512,0.0028137367,-0.23925148,0.0014381041,-0.0013500862,0.00037774406,0.0043049618,0.0001451387,3.2882409492052918,3.3224247
0.000650891,0.11264392,-0.5048,0.015584965,0.83701926,-0.0028038265,0.0029482436,0.0016387914,0.004485158,-1.8115132e-05,0.00038914575,0.0023320327,-0.0007269272,7.6881115e-05,-0.00013948491,0.028180715,-0.087410696,0.24888161,0.0045797094,0.0014775861,0.00029476863,0.006493134,0.0006957756,4.832808375013894,4.850019
0.00029601995,-0.26930204,0.16110772,0.009949711,1.1009166,0.0009867023,0.00016081295,-0.0028001775,0.0001136909,-0.0012431736,-0.0012215802,-0.0008807785,-0.002241862,0.005160303,-0.00073161133,-0.08063327,0.04377109,0.34517983,-0.004449738,0.0009357196,0.000121135876,0.007986105,0.00051269785,5.455717618650661,5.49124
-0.00016259473,0.060692895,-0.3366687,-0.02996654,-0.41779903,-0.0013314105,0.0006648208,-0.002658279,0.0017994156,0.0011879706,0.0037822577,0.005888436,-0.002352705,-0.0035933717,0.0007790331,0.016745115,-0.06584517,-0.14115542,0.0007890811,-0.0037756797,-7.841783e-05,0.0012610339,0.0008920488,3.158487844837168,3.266644
-0.0033161535,0.20516382,0.8648878,0.0033514928,1.3079267,-0.0022995616,-0.011753251,-0.012597091,0.0052103302,0.001364504,-0.0036143835,0.00365383,0.0010946303,0.0017947797,-0.0004369833,0.067671165,0.15385143,0.44413254,0.0031184568,-0.00077111134,0.00052965805,0.010292722,-0.00124454,7.3812312054018,7.2155604
0.0010495464,0.29735044,-0.37117875,-0.008889337,-1.1840597,0.0018634467,0.0036614542,0.002176024,-0.0043529742,0.006753556,-0.0010304444,0.00023563112,0.0002796639,-0.00016461394,-0.0008754733,0.0816803,-0.060502436,-0.4187086,-0.002280827,-0.0019498459,0.00057011924,-0.0161976,-6.234339e-05,2.29059119095254,2.5029151
0.003690072,-0.25521117,0.7297678,-0.011363851,-1.1452996,-0.002193036,-0.0018036315,-0.0005499231,-0.0025988112,-0.00066953734,-0.0042753066,-0.0003461543,-0.0008000454,-0.0016765029,0.0028264443,-0.07674476,0.14576764,-0.3860875,-0.0013989578,-0.0025674799,-0.00055174367,-0.0150030125,-4.9807135e-05,3.0028143670112257,3.15041
0.00039170586,0.11386991,0.90616107,-0.019606667,-0.4035492,-0.00041987057,0.00044460167,-0.0014435492,-0.0034376225,0.0017556293,0.00014824627,0.0009138244,-0.0010190797,0.00081214134,-0.0011283733,0.036516976,0.17635433,-0.14378725,-0.0024047703,-0.0029187794,-0.00012725944,-0.009029819,0.00014062335,4.789516312104034,4.8261814
-0.00021284458,0.071570754,-0.38598067,-0.018632194,-0.13687308,-0.00039442623,-0.0008188842,-0.0029378005,-0.0113854995,-0.0002454778,-0.0013831765,-0.0030954154,-0.003086105,0.00021748018,0.0007103789,0.031389277,-0.07356119,-0.0316234,-0.005656025,-0.0028030649,-0.0015155622,-0.009900289,0.000584488,3.4846992792041798,3.5919158
5.8838617e-05,0.14638305,-0.64720696,0.021489082,0.9583008,0.0014787969,0.0011063478,-0.0003610212,4.6471236e-05,0.0018529707,0.004215172,0.00023824368,-0.003757079,0.00094538485,0.00059916306,0.03445381,-0.1343169,0.32624537,0.0033288046,0.0022280326,-3.8719038e-05,0.012901108,0.0016766241,4.910675432922085,4.9094167
-0.00070219074,0.3018987,0.68804574,0.015601254,-0.58694685,0.0006458099,0.0001516727,-0.0003434398,0.003568086,-0.0022435887,0.0019830423,0.0008454603,0.0023851343,0.0033235988,0.000589142,0.0801218,0.12291364,-0.18703294,0.0024417986,0.0033537566,-0.00016726101,-0.01012653,0.0004423553,4.650915454040236,4.618295
-4.0915376e-05,0.040862042,-0.5323422,0.018467624,-0.35699573,-0.00011880586,-0.0004831639,0.0018071618,-0.0055771274,0.001611087,-0.0032718035,-0.0014193848,0.008318039,-0.00014028043,-0.0005769569,0.011351911,-0.0968504,-0.14858963,-0.004885383,0.0022019572,0.00031011467,-0.009537995,0.00078251434,2.9011666427698124,3.1024332
3.6536462e-06,0.16852276,0.14486042,-0.014349314,-0.581418,-0.00016180273,-0.0002366197,0.001294234,-0.00020684848,0.0008788051,0.0015706292,0.0016233354,-0.0006726193,-0.0068803933,-9.643126e-05,0.05156314,0.030981878,-0.19212668,0.0010563632,-0.002576332,0.00010513027,-0.011801701,0.00033384294,3.841472690896966,3.769816
0.0004517631,-0.20691314,0.15157434,0.007390541,-0.7417579,-0.00090743764,0.00153075,-0.0006798622,0.0006117515,0.021811226,0.0030506144,-0.0006247504,-0.0009164183,-0.0024714377,0.0011483523,-0.07119828,0.045464117,-0.23848283,0.0027419943,0.00011757721,0.0018472605,0.0048309844,0.0003463388,3.0652831288207185,3.156515
-0.00030632011,-0.09285997,0.88710296,-0.008036502,-0.9626086,-0.0027114267,-0.00017393337,0.00080174196,-0.0035896667,-0.0013117668,-0.0028111557,0.0024664488,-0.0013012275,0.00064945844,0.00045547044,-0.027553692,0.15417606,-0.29463202,0.0017874524,-0.0012418805,0.00015604969,-0.008375596,0.00027578004,3.956912092364121,3.817906
0.03265195,-0.13278778,0.37218723,-0.0003589093,-1.1755128,0.002415246,0.0019270561,0.010884284,-6.7679284e-05,-0.00043148428,0.0004084742,-0.002130264,-0.00029368105,-0.0015364818,0.008324425,-0.021113772,0.06652978,-0.40485305,-0.011549464,-0.0011559759,-0.000126845,-0.01392896,-0.0010308903,2.530041304323664,2.9059978
0.00050141965,-0.009071749,-0.56038725,0.008770804,-0.79750264,-0.00061354775,0.0015319143,0.00033629287,0.0009895291,0.0012218829,-0.00031496797,0.00016639684,0.0005645377,0.0005324022,-0.0011896698,-0.0021509854,-0.12615979,-0.23513249,0.0023853788,0.0013442861,0.00059292885,-0.009649862,0.00022850998,2.4564959180838057,2.454542
0.0046591437,0.2699798,0.043827504,-0.001150732,-0.67522085,-0.0013925302,-0.0010234986,-0.00048530032,0.0016902315,-0.0012108022,0.00093196746,0.002976198,0.0038446854,-0.0006929187,-9.191868e-05,0.072275504,0.02132503,-0.23648843,3.71248e-05,-0.0003570376,9.132859e-05,0.0024451963,-0.0004627139,3.7045938496165385,3.6830554
0.00034267508,-0.040237393,-0.6834927,-0.010042875,-0.007847409,-2.0688905e-05,-0.00047376825,-0.00095604116,-0.0035993021,0.0007438333,0.0011740172,0.0008432205,0.0018971133,0.0027389454,0.000164881,-0.013883849,-0.14152993,0.039389864,-0.0028817407,-0.0016177747,-7.8112476e-05,-0.013320241,0.00050252455,3.3990286139824386,3.3053641
0.0007241136,-0.06702698,0.886945,-0.0037226677,0.91450477,0.0004866795,-0.007989263,-0.007147927,-0.0013875086,-0.00087526627,-0.0011949142,-0.00058807933,0.00065588596,-8.554831e-05,-0.00016725113,-0.0042791874,0.1597233,0.25621498,0.0021648325,-0.0003521615,-0.00014229192,0.0042005484,0.00034520795,6.357006115371791,6.3085566
0.00031373402,-0.18440741,0.28445047,0.020340055,-0.67678624,0.0005965625,0.0044877045,0.007174073,0.0024236157,0.00040959287,0.008547675,0.0004926587,-0.0020009517,-0.00030354946,0.0013764581,-0.060213614,0.05867419,-0.23023917,0.0037626252,0.003026749,-0.00012312859,0.002024812,7.992988e-05,3.4266424997221296,3.4216557
0.00021452269,0.1865939,0.7962917,-0.0138608385,0.53317153,0.0007199568,0.0034541874,0.0016776596,0.0007470481,0.0061879256,0.0012727203,0.0016310464,0.0011704515,0.0045866827,0.000850782,0.05777939,0.15170638,0.17958942,0.00045602533,-0.0024087967,-4.163864e-05,0.014974775,0.00076260505,6.076477435256197,6.105074
-0.0013300881,-0.17204668,-0.20096223,-0.007842346,0.23146468,0.02634304,7.631234e-05,0.0007339481,-0.00602524,0.00017887444,0.0023518617,-0.0008000853,-0.0012587168,-0.00040300319,-0.00076201954,-0.043087658,-0.04682172,0.06709751,-0.003645091,-0.0018333745,0.00010956512,0.012343636,0.0023225562,3.950799025230632,4.033749
-7.025116e-06,0.2444104,-0.7075298,0.010604831,1.0444504,-0.0028716864,0.0011123101,0.0024463586,0.0006874697,0.00018497526,-0.01660193,0.0014749253,0.0016333087,-0.0014223497,-0.003285719,0.07170962,-0.13760461,0.34988967,0.0012190853,0.0026980892,0.00016088212,0.0060246033,0.0027485522,5.244873319995554,5.0496807
0.0003531508,-0.0028231866,0.44595873,0.018741282,0.7844344,0.0010352166,0.0019619102,0.0049434546,-0.0012833868,0.0009822056,0.0013383998,-0.0005289548,0.0016705558,-0.00024479203,-0.0003536153,0.005252085,0.07304288,0.23257363,0.0036019154,0.0037145761,0.00016266273,0.012749518,0.00054832216,5.877970610759142,5.765378
-0.00463477,-0.03767926,-0.43183747,-0.008497586,1.5270756,0.022535183,0.0015125816,0.001800448,0.007350982,-0.0008693588,0.0007982016,0.0031925242,0.0017765932,-0.0015612748,0.0020442975,-0.007776785,-0.0804171,0.50124854,0.0075282515,-0.0001531834,0.0004621297,0.01407451,0.0037996687,5.647320268978548,5.699321
-0.00023580951,-0.20963886,0.38213682,-0.00042668585,-0.084216274,0.0065743,0.0015495417,-0.005172025,-0.000686021,-0.0006087872,0.0029151798,-0.00023974554,0.00012732983,-0.0021700764,-0.0012632356,-0.07237063,0.07721992,-0.013830381,-0.013411743,0.0011480459,-0.00025574057,-0.011242809,-0.0015853042,4.186972450261199,4.2318635
